,fecha,obs1,obs2,obs3,r1d1R,r2d1R,r1d1S,r2d1S,r1d2R,r2d2R,r1d2S,r2d2S,obs,year,month,day,hour
808,2022-05-19,,,0.74,4.992682814598084,3.202747139986159,0.3082107305526728,3.222824624755334,2.1863579750061035,3.147471766083337,17.308351397514343,23.1351596468052,,2022,5,19,0
809,2022-05-20,,,0.07,,,,,,,,,,2022,5,20,0
810,2022-05-21,,,0.08,,,,,,,,,,2022,5,21,0
811,2022-05-22,,,0.0,,,,,,,,,,2022,5,22,0
812,2022-05-23,,,0.0,,,,,,,,,,2022,5,23,0
813,2022-05-24,0.254,0.668234,0.09,,,,,,,,,0.461117,2022,5,24,0
814,2022-05-25,4.8260000000000005,0.031012,0.7600000000000001,,,,,,,,,2.428506,2022,5,25,0
815,2022-05-26,2.032,2.013382,0.77,,,,,,,,,2.022691,2022,5,26,0
816,2022-05-27,0.0,6.7e-05,0.04,13.38538597524166,15.881408964784,9.014660835266112,8.386363270838295,1.3396663665771478,2.5684223604086265,1.58129596710205,4.76437258165697,3.35e-05,2022,5,27,0
817,2022-05-28,2.032,1.882321,0.24,0.2275528907775866,0.4478196269640794,0.4871255196630946,0.5532579818136114,30.437313318252567,37.35516027371311,39.17261934280396,49.517399053009015,1.9571605,2022,5,28,0
818,2022-05-29,4.826,4.291169,3.68,8.44835090637207,7.9117592794167475,11.90645988471806,12.91564354873516,51.46513175964356,57.07986433262562,94.03374195098876,93.74627736945573,4.5585845,2022,5,29,0
819,2022-05-30,11.176,9.635623,6.55,,,,,,,,,10.4058115,2022,5,30,0
820,2022-05-31,,,,,,,,,,,,,2022,5,31,0
821,2022-06-01,10.668,9.016141,24.67,,,,,,,,,9.842070500000002,2022,6,1,0
822,2022-06-02,0.762,0.72233,11.78,8.645391464233398,10.943736747797816,86.16168260574342,76.61308651473834,18.06699562072754,20.787105205755505,57.98285675048828,61.18408074042971,0.742165,2022,6,2,0
823,2022-06-03,3.556,3.478132,0.42,56.22386848181486,51.24386418695584,56.85861076693982,61.42154216559233,28.43541717529297,30.45754563118452,26.487689971923828,24.95764702458372,3.517066,2022,6,3,0
824,2022-06-04,11.684,9.773566,0.6000000000000001,3.4175482168793674,12.335116496457264,10.215224275517809,11.118308346253269,52.52947402000428,51.49737371366132,29.82470417022705,39.686220816148754,10.728783,2022,6,4,0
825,2022-06-05,0.254,0.563486,5.609999999999999,44.75106227397919,47.59367698527792,67.55678415298462,64.43039016671285,7.7519378662109375,12.393904401435677,42.76390075683594,38.68543001343309,0.408743,2022,6,5,0
826,2022-06-06,19.558,17.089213,8.33,9.535699367523192,10.877776642290735,31.368649959564216,35.660623626282394,44.244606018066406,40.45439776226417,46.61346435546875,40.36365701611513,18.3236065,2022,6,6,0
827,2022-06-07,0.254,,4.42,,,,,,,,,0.254,2022,6,7,0
828,2022-06-08,7.620000000000001,6.210911000000001,1.5500000000000005,,,,,,,,,6.915455500000001,2022,6,8,0
829,2022-06-09,17.272,15.797701999999996,10.89,,,,,,,,,16.534850999999996,2022,6,9,0
830,2022-06-10,6.603999999999999,5.551462000000001,1.21,,,,,,,,,6.077731,2022,6,10,0
831,2022-06-11,1.778,1.471597,4.91,,,,,,,,,1.6247985,2022,6,11,0
832,2022-06-12,5.334,4.523134000000001,1.1900000000000002,,,,,,,,,4.928567,2022,6,12,0
833,2022-06-13,,,,,,,,,,,,,2022,6,13,0
